7302	this is assuming that the <e1> dividend </e1> is received from a <e2> treaty country </e2>	13	entity	origin	1
7303	patient survival one year after transplantation from a living - related donor is 95 and comparably high if the <e1> organ </e1> comes from a cadaveric <e2> donor </e2>	13	entity	origin	1
7304	we continue to see progress toward a world free of the daily <e1> terror </e1> of antipersonnel <e2> landmines </e2>	10	effect	cause	2
7305	the <e1> micropump </e1> is fabricated by the <e2> anisotropic etching </e2> the boron diffusion and the metal evaporation	0	other	other	0
7306	<e1> pomegranate </e1> <e2> juice </e2> has anti - inflammatory effects and high levels of anti - oxidants which are believed to protect the body from free - radical damage	14	origin	entity	2
7307	the <e1> artist </e1> made the <e2> picture </e2> when he was a fourth grade student in iowa city	4	producer	product	2
7308	dr aimee rose a member of the <e1> team </e1> who made the <e2> discovery </e2> predicts it will save many lives both military and civilian	0	other	other	0
7309	furthermore <e1> control </e1> over agricultural <e2> research </e2> production distribution and practice is shifting from public institutions to private corporations which are profit driven and are not motivated by humanitarian concerns	0	other	other	0
7310	he described the meeting with her as an exception since he normally has meetings directly with <e1> engineers </e1> from the <e2> regions </e2>	13	entity	origin	1
7311	in a conventional steam turbine - only power plant the <e1> heat </e1> required to produce the steam comes from a <e2> boiler </e2>	10	effect	cause	2
7312	the <e1> list </e1> contained <e2> books </e2> of various genres and reading and interest levels	16	collection	member	2
7313	a large <e1> rig </e1> combines a <e2> trampoline system </e2> with a bungee cord system	12	whole	component	2
7314	now in its 56th year this unique folkloric <e1> dance </e1> <e2> company </e2> continues to collect perform and preserve authentic traditional hungarian music and dance	3	product	producer	1
7315	the burning <e1> fuel </e1> produces exhaust <e2> gases </e2> which when forced out the nozzle produce thrust moving the rocket in the other direction	14	origin	entity	2
7316	in converting a tree into thick planks the <e1> saw </e1> causes a <e2> waste </e2> of a very small fractional part	0	other	other	0
7317	until recently patient record was represented by <e1> documents </e1> in paper kept in a variety of <e2> formats </e2> different contents and places	0	other	other	0
7318	the book is about how the <e1> bomb </e1> was used in <e2> diplomacy </e2>	5	instrument	agency	1
7319	the <e1> display table </e1> contained <e2> books </e2> and posters for visitors to browse	0	other	other	0
7320	after several years of self - observation alexander began to teach his method of conscious <e1> inhibition </e1> through manual facilitated <e2> movement </e2>	10	effect	cause	2
7321	the <e1> spammer </e1> writes a simple <e2> bot </e2> that goes to your site and hits the registration page	4	producer	product	2
7322	as the molten metal cools it hardens and assumes the <e1> shape </e1> created by the mold <e2> cavity </e2>	10	effect	cause	2
7323	in particular we work on devices that take the <e1> signal </e1> that is carried in a <e2> beam </e2> of light going through an optical fiber and transfer that signal to another beam of light going through the same fiber	0	other	other	0
7324	a knitting needle or <e1> knitting pin </e1> is a long stick or rod used as a tool in the <e2> manufacture </e2> of hand knitted fabric	0	other	other	0
7325	<e1> driving </e1> with sleep <e2> deprivation </e2> has similar effects as driving under the influence	0	other	other	0
7326	we planetary citizens have a unique capacity for <e1> ecstasy </e1> from <e2> repetition </e2> - especially when it comes from drumming	10	effect	cause	2
7327	the <e1> tailor </e1> left his <e2> scissors </e2> on a wall below his balcony	6	agency	instrument	2
7328	as many as 18 products in your home come from this <e1> guy </e1> <e2> company </e2>	0	other	other	0
7329	some <e1> pathologists </e1> do this with a <e2> scalpel </e2> while others use scissors	6	agency	instrument	2
7330	the authors take us on an extraordinary journey from the depths of the ocean to the <e1> net </e1> of a <e2> fisherman </e2>	5	instrument	agency	1
7331	the <e1> scintillator material </e1> produces <e2> visible light </e2> when transversed by the particle radiated energy	9	cause	effect	1
7332	the <e1> supplier </e1> <e2> invoice </e2> is payable within 30 days	4	producer	product	2
7333	the contents of the <e1> boxes </e1> included <e2> phone cards </e2> disposable cameras and razors travel - size toiletries snack food and lots of candy	18	container	content	2
7334	the <e1> photoheliograph </e1> produced the glass - plate <e2> photographs </e2> on display in this exhibition gallery	4	producer	product	2
7335	the acoustic test is where we put the <e1> spacecraft </e1> in a <e2> sound chamber </e2> and blast it with over 140 decibels of noise for at least a full minute to simulate what it is going to experience during the launch	0	other	other	0
7336	the <e1> evacuation </e1> after the chernobyl <e2> accident </e2> was poorly planned and chaotic	10	effect	cause	2
7337	the contents of the <e1> box </e1> were a <e2> present </e2> and the box itself was as a present	18	container	content	2
7338	commodities that sell and bear rents are also products including the coils that help distill whiskey the tatters of the beggar the retorts of the adulterating druggist the <e1> jimmy </e1> of the <e2> burglar </e2> and the brig of the pirate	5	instrument	agency	1
7339	the typical flu <e1> infection </e1> starts with <e2> fever </e2> muscular pains headache and general fatigue	0	other	other	0
7340	the goal of the study was to determine the percentage of adult americans who keep <e1> money </e1> in a regular <e2> savings account </e2>	17	content	container	1
7341	the <e1> signal </e1> is received from a known <e2> direction </e2>	13	entity	origin	1
7342	our water froze and <e1> batteries </e1> kept in <e2> pockets </e2> got cold	17	content	container	1
7343	i had told this <e1> headhunter </e1> <e2> company </e2> repeatedly that i was only interested in working in the philadelphia area	0	other	other	0
7344	a single <e1> blow </e1> made with the <e2> chisel </e2> angled incorrectly cracks a block or break a delicate protrusion	0	other	other	0
7345	the <e1> corbel </e1> was carved with a contorted <e2> face </e2>	12	whole	component	2
7346	the steering <e1> committee </e1> developed the <e2> protocol </e2> and consent forms with the participating sites and guided the implementation of the trial	4	producer	product	2
7347	buyers of new stoves are sometimes encouraged to buy the optional fan that is offered by the <e1> stove </e1> <e2> manufacturer </e2>	3	product	producer	1
7348	to that end the <e1> faculty </e1> collaboratively designed the credential certificate and degree <e2> programs </e2> to provide you with a sequence of coursework and field experiences that prepares you to not only act like teachers counselors and administrators but to think like them as well	4	producer	product	2
7349	yet 14 <e1> members </e1> in the lebanese parliament are from the hezbollah <e2> party </e2>	15	member	collection	1
7350	the flavour and colour depend on the plants from which the <e1> bees </e1> manufactured the <e2> nectar </e2>	4	producer	product	2
7351	<e1> insulin </e1> is a hormone naturally produced by the <e2> pancreas </e2>	3	product	producer	1
7352	<e1> canola </e1> <e2> oil </e2> is a versatile neutral - tasting oil that is very low in saturated fat	14	origin	entity	2
7353	a second aspect of the invention provides apparatuses for indicating the position of an <e1> oar </e1> during <e2> rowing </e2>	0	other	other	0
7354	such airships are essentially motorized free balloons and the <e1> engines </e1> are carried in a <e2> car </e2> attached to the lower side or bottom of the bag	0	other	other	0
7355	their chemical <e1> activation </e1> by <e2> light </e2> halogen plasma lasers etc enhances their efficiency by reducing exposure time and number of appointments	10	effect	cause	2
7356	the best <e1> vodka </e1> is distilled from <e2> rye </e2> and barley malt but the cheaper corn and potatoes are commonly employed	13	entity	origin	1
7357	we put frozen prawns in the <e1> popcorn </e1> <e2> maker </e2> and we obtained prawn crackers	3	product	producer	1
7358	the woman left the room and walked down the hall and saw the <e1> novelist </e1> hunched before his <e2> computer </e2>	6	agency	instrument	2
7359	the piedmont area of italy is wine country and is noted for the merits of the <e1> wine </e1> produced by its <e2> vintners </e2>	3	product	producer	1
7360	the moisturizers primary function is to keep skin moist minimize <e1> wrinkles </e1> from <e2> dryness </e2> smoothe and soften skin and to deliver other ingredients like sunscreen that benefit the skin	10	effect	cause	2
7361	<e1> biodiesel </e1> is derived from vegetable <e2> oils </e2>	13	entity	origin	1
7362	i find it hard to bend and reach and use the <e1> cupboards </e1> in my <e2> kitchen </e2>	11	component	whole	1
7363	the <e1> box </e1> contained an entire <e2> legacy </e2> of her life and the lives of those she had known and loved	18	container	content	2
7364	the <e1> ancients </e1> cultivated the <e2> species </e2> heracleum sphondylium which is the parsnip a similar plant to carrots	0	other	other	0
7365	this lamp causes serious skin burn and eye <e1> inflammation </e1> from shortwave ultraviolet <e2> radiation </e2> when outer envelope of the lamp is broken or punctured	10	effect	cause	2
7366	in contrast clay - textured soils are more difficult to prepare a <e1> canola </e1> <e2> seedbed </e2> because the clods can be too large when worked wet and they tend to crust once worked to a fine seedbed	0	other	other	0
